series,lecture,rule,count
lecture-python-advanced.myst,classical_filtering,qe-writing-005,3
lecture-python-advanced.myst,classical_filtering,qe-writing-002,3
lecture-python-advanced.myst,classical_filtering,qe-writing-003,1
lecture-python-advanced.myst,coase,qe-math-009,7
lecture-python-advanced.myst,coase,qe-writing-002,3
lecture-python-advanced.myst,coase,qe-code-001,5
lecture-python-advanced.myst,coase,qe-writing-005,1
lecture-python-advanced.myst,cons_news,qe-writing-005,21
lecture-python-advanced.myst,cons_news,qe-writing-002,7
lecture-python-advanced.myst,cons_news,qe-writing-003,2
lecture-python-advanced.myst,cons_news,qe-code-001,3
lecture-python-advanced.myst,cons_news,qe-writing-007,1
lecture-python-advanced.myst,discrete_dp,qe-writing-005,16
lecture-python-advanced.myst,discrete_dp,qe-code-001,3
lecture-python-advanced.myst,doubts_or_variability,qe-writing-005,9
lecture-python-advanced.myst,doubts_or_variability,qe-writing-002,8
lecture-python-advanced.myst,doubts_or_variability,qe-math-014,4
lecture-python-advanced.myst,doubts_or_variability,qe-writing-007,1
lecture-python-advanced.myst,doubts_or_variability,qe-code-001,3
lecture-python-advanced.myst,dovis_accounting_mf,qe-writing-002,10
lecture-python-advanced.myst,dovis_accounting_mf,qe-writing-007,1
lecture-python-advanced.myst,dyn_stack,qe-code-001,7
lecture-python-advanced.myst,dyn_stack,qe-writing-003,4
lecture-python-advanced.myst,dyn_stack,qe-writing-005,12
lecture-python-advanced.myst,dyn_stack,qe-math-009,6
lecture-python-advanced.myst,dyn_stack,qe-writing-007,3
lecture-python-advanced.myst,dyn_stack,qe-writing-002,4
lecture-python-advanced.myst,entropy,qe-writing-003,10
lecture-python-advanced.myst,entropy,qe-math-009,3
lecture-python-advanced.myst,entropy,qe-writing-005,6
lecture-python-advanced.myst,entropy,qe-writing-007,3
lecture-python-advanced.myst,entropy,qe-math-014,2
lecture-python-advanced.myst,entropy,qe-writing-002,4
lecture-python-advanced.myst,estspec,qe-writing-005,5
lecture-python-advanced.myst,estspec,qe-writing-003,3
lecture-python-advanced.myst,estspec,qe-code-001,6
lecture-python-advanced.myst,estspec,qe-writing-007,1
lecture-python-advanced.myst,estspec,qe-math-009,3
lecture-python-advanced.myst,five_preferences,qe-writing-003,6
lecture-python-advanced.myst,five_preferences,qe-writing-005,9
lecture-python-advanced.myst,five_preferences,qe-code-001,12
lecture-python-advanced.myst,five_preferences,qe-math-009,4
lecture-python-advanced.myst,five_preferences,qe-writing-002,5
lecture-python-advanced.myst,five_preferences,qe-writing-007,3
lecture-python-advanced.myst,gorman_heterogeneous_households,qe-writing-003,3
lecture-python-advanced.myst,gorman_heterogeneous_households,qe-code-001,8
lecture-python-advanced.myst,gorman_heterogeneous_households,qe-math-009,3
lecture-python-advanced.myst,gorman_heterogeneous_households,qe-writing-002,2
lecture-python-advanced.myst,growth_in_dles,qe-writing-003,2
lecture-python-advanced.myst,growth_in_dles,qe-writing-007,3
lecture-python-advanced.myst,growth_in_dles,qe-code-001,6
lecture-python-advanced.myst,growth_in_dles,qe-writing-005,3
lecture-python-advanced.myst,growth_in_dles,qe-writing-002,2
lecture-python-advanced.myst,hansen_jagannathan_1991,qe-writing-003,4
lecture-python-advanced.myst,hansen_jagannathan_1991,qe-code-001,6
lecture-python-advanced.myst,hansen_jagannathan_1991,qe-writing-007,2
lecture-python-advanced.myst,hansen_jagannathan_1991,qe-writing-005,3
lecture-python-advanced.myst,hansen_richard_1987,qe-writing-007,3
lecture-python-advanced.myst,hansen_richard_1987,qe-writing-002,4
lecture-python-advanced.myst,hansen_richard_1987,qe-code-001,8
lecture-python-advanced.myst,hansen_richard_1987,qe-math-009,4
lecture-python-advanced.myst,hansen_richard_1987,qe-math-014,1
lecture-python-advanced.myst,hs_invertibility_example,qe-writing-003,4
lecture-python-advanced.myst,hs_invertibility_example,qe-code-001,5
lecture-python-advanced.myst,hs_invertibility_example,qe-math-009,3
lecture-python-advanced.myst,hs_invertibility_example,qe-writing-002,3
lecture-python-advanced.myst,hs_invertibility_example,qe-writing-007,2
lecture-python-advanced.myst,hs_invertibility_example,qe-writing-005,2
lecture-python-advanced.myst,hs_recursive_models,qe-writing-005,26
lecture-python-advanced.myst,hs_recursive_models,qe-writing-003,6
lecture-python-advanced.myst,hs_recursive_models,qe-writing-007,3
lecture-python-advanced.myst,hs_recursive_models,qe-math-009,4
lecture-python-advanced.myst,hs_recursive_models,qe-writing-002,4
lecture-python-advanced.myst,info_projection,qe-writing-003,4
lecture-python-advanced.myst,info_projection,qe-math-009,4
lecture-python-advanced.myst,info_projection,qe-writing-007,3
lecture-python-advanced.myst,info_projection,qe-writing-005,4
lecture-python-advanced.myst,info_projection,qe-code-001,4
lecture-python-advanced.myst,info_projection,qe-writing-002,2
lecture-python-advanced.myst,irfs_in_hall_model,qe-writing-007,3
lecture-python-advanced.myst,irfs_in_hall_model,qe-writing-003,5
lecture-python-advanced.myst,irfs_in_hall_model,qe-code-001,5
lecture-python-advanced.myst,irfs_in_hall_model,qe-writing-002,4
lecture-python-advanced.myst,irfs_in_hall_model,qe-math-009,2
lecture-python-advanced.myst,irfs_in_hall_model,qe-writing-005,1
lecture-python-advanced.myst,knowing_forecasts_of_others,qe-writing-003,5
lecture-python-advanced.myst,knowing_forecasts_of_others,qe-code-001,17
lecture-python-advanced.myst,knowing_forecasts_of_others,qe-writing-002,6
lecture-python-advanced.myst,knowing_forecasts_of_others,qe-writing-005,12
lecture-python-advanced.myst,knowing_forecasts_of_others,qe-writing-007,3
lecture-python-advanced.myst,knowing_forecasts_of_others,qe-math-009,3
lecture-python-advanced.myst,lqramsey,qe-writing-003,5
lecture-python-advanced.myst,lqramsey,qe-code-001,7
lecture-python-advanced.myst,lqramsey,qe-writing-005,5
lecture-python-advanced.myst,lqramsey,qe-writing-007,3
lecture-python-advanced.myst,lqramsey,qe-math-009,4
lecture-python-advanced.myst,lqramsey,qe-writing-002,5
lecture-python-advanced.myst,lu_tricks,qe-writing-003,5
lecture-python-advanced.myst,lu_tricks,qe-writing-007,3
lecture-python-advanced.myst,lu_tricks,qe-writing-005,5
lecture-python-advanced.myst,lu_tricks,qe-math-009,4
lecture-python-advanced.myst,lu_tricks,qe-writing-002,5
lecture-python-advanced.myst,lu_tricks,qe-code-001,4
lecture-python-advanced.myst,lucas_asset_pricing_dles,qe-writing-003,4
lecture-python-advanced.myst,lucas_asset_pricing_dles,qe-writing-007,3
lecture-python-advanced.myst,lucas_asset_pricing_dles,qe-math-009,3
lecture-python-advanced.myst,lucas_asset_pricing_dles,qe-writing-002,3
lecture-python-advanced.myst,lucas_asset_pricing_dles,qe-writing-005,2
lecture-python-advanced.myst,lucas_asset_pricing_dles,qe-code-001,3
lecture-python-advanced.myst,lucas_model,qe-writing-003,3
lecture-python-advanced.myst,lucas_model,qe-writing-005,6
lecture-python-advanced.myst,lucas_model,qe-math-009,3
lecture-python-advanced.myst,lucas_model,qe-code-001,5
lecture-python-advanced.myst,lucas_model,qe-writing-007,1
lecture-python-advanced.myst,markov_jump_lq,qe-writing-003,8
lecture-python-advanced.myst,markov_jump_lq,qe-writing-007,3
lecture-python-advanced.myst,markov_jump_lq,qe-code-001,40
lecture-python-advanced.myst,markov_jump_lq,qe-math-009,3
lecture-python-advanced.myst,markov_jump_lq,qe-writing-002,4
lecture-python-advanced.myst,match_transport,qe-code-001,52
lecture-python-advanced.myst,match_transport,qe-writing-003,5
lecture-python-advanced.myst,match_transport,qe-writing-005,11
lecture-python-advanced.myst,match_transport,qe-writing-002,6
lecture-python-advanced.myst,match_transport,qe-writing-007,3
lecture-python-advanced.myst,match_transport,qe-math-009,1
lecture-python-advanced.myst,matsuyama,qe-writing-007,2
lecture-python-advanced.myst,matsuyama,qe-writing-003,3
lecture-python-advanced.myst,matsuyama,qe-code-001,8
lecture-python-advanced.myst,matsuyama,qe-writing-005,3
lecture-python-advanced.myst,mcmc,qe-math-009,2
lecture-python-advanced.myst,mcmc,qe-writing-002,5
lecture-python-advanced.myst,mcmc,qe-code-001,7
lecture-python-advanced.myst,mcmc,qe-writing-005,1
lecture-python-advanced.myst,muth_kalman,qe-writing-003,3
lecture-python-advanced.myst,muth_kalman,qe-writing-005,4
lecture-python-advanced.myst,muth_kalman,qe-writing-007,1
lecture-python-advanced.myst,muth_kalman,qe-math-009,2
lecture-python-advanced.myst,opt_tax_recur,qe-writing-003,3
lecture-python-advanced.myst,opt_tax_recur,qe-code-001,4
lecture-python-advanced.myst,opt_tax_recur,qe-math-009,4
lecture-python-advanced.myst,opt_tax_recur,qe-writing-007,3
lecture-python-advanced.myst,opt_tax_recur,qe-writing-002,4
lecture-python-advanced.myst,opt_tax_recur,qe-writing-005,4
lecture-python-advanced.myst,orth_proj,qe-math-009,5
lecture-python-advanced.myst,orth_proj,qe-writing-003,4
lecture-python-advanced.myst,orth_proj,qe-writing-007,3
lecture-python-advanced.myst,orth_proj,qe-writing-002,4
lecture-python-advanced.myst,permanent_income_dles,qe-writing-003,4
lecture-python-advanced.myst,permanent_income_dles,qe-code-001,6
lecture-python-advanced.myst,permanent_income_dles,qe-writing-002,4
lecture-python-advanced.myst,permanent_income_dles,qe-writing-007,2
lecture-python-advanced.myst,permanent_income_dles,qe-writing-005,2
lecture-python-advanced.myst,repeat_mh,qe-writing-003,2
lecture-python-advanced.myst,repeat_mh,qe-code-001,8
lecture-python-advanced.myst,repeat_mh,qe-writing-007,2
lecture-python-advanced.myst,repeat_mh,qe-writing-002,2
lecture-python-advanced.myst,repeat_mh,qe-math-009,2
lecture-python-advanced.myst,risk_aversion_or_mistaken_beliefs,qe-math-009,4
lecture-python-advanced.myst,risk_aversion_or_mistaken_beliefs,qe-writing-003,4
lecture-python-advanced.myst,risk_aversion_or_mistaken_beliefs,qe-writing-007,4
lecture-python-advanced.myst,risk_aversion_or_mistaken_beliefs,qe-writing-005,3
lecture-python-advanced.myst,rob_markov_perf,qe-writing-003,6
lecture-python-advanced.myst,rob_markov_perf,qe-code-001,8
lecture-python-advanced.myst,rob_markov_perf,qe-writing-002,5
lecture-python-advanced.myst,rob_markov_perf,qe-writing-007,3
lecture-python-advanced.myst,rob_markov_perf,qe-writing-005,6
lecture-python-advanced.myst,robustness,qe-writing-005,10
lecture-python-advanced.myst,robustness,qe-writing-003,4
lecture-python-advanced.myst,robustness,qe-math-009,4
lecture-python-advanced.myst,robustness,qe-writing-002,6
lecture-python-advanced.myst,robustness,qe-writing-007,3
lecture-python-advanced.myst,robustness,qe-code-001,5
lecture-python-advanced.myst,rosen_schooling_model,qe-writing-003,3
lecture-python-advanced.myst,rosen_schooling_model,qe-writing-007,2
lecture-python-advanced.myst,rosen_schooling_model,qe-code-001,8
lecture-python-advanced.myst,rosen_schooling_model,qe-writing-005,1
lecture-python-advanced.myst,smoothing,qe-writing-003,5
lecture-python-advanced.myst,smoothing,qe-writing-005,8
lecture-python-advanced.myst,smoothing,qe-code-001,8
lecture-python-advanced.myst,smoothing,qe-writing-007,3
lecture-python-advanced.myst,smoothing,qe-writing-002,6
lecture-python-advanced.myst,smoothing_tax,qe-writing-003,4
lecture-python-advanced.myst,smoothing_tax,qe-writing-002,9
lecture-python-advanced.myst,smoothing_tax,qe-writing-007,3
lecture-python-advanced.myst,smoothing_tax,qe-code-001,7
lecture-python-advanced.myst,smoothing_tax,qe-math-009,6
lecture-python-advanced.myst,smoothing_tax,qe-writing-005,4
lecture-python-advanced.myst,stationary_densities,qe-writing-003,4
lecture-python-advanced.myst,stationary_densities,qe-writing-005,3
lecture-python-advanced.myst,stationary_densities,qe-code-001,10
lecture-python-advanced.myst,stationary_densities,qe-writing-002,5
lecture-python-advanced.myst,stationary_densities,qe-writing-007,3
lecture-python-advanced.myst,stationary_densities,qe-math-009,3
lecture-python-advanced.myst,subjective_beliefs_business_cycles,qe-writing-003,3
lecture-python-advanced.myst,subjective_beliefs_business_cycles,qe-writing-002,5
lecture-python-advanced.myst,subjective_beliefs_business_cycles,qe-math-009,3
lecture-python-advanced.myst,subjective_beliefs_business_cycles,qe-writing-007,3
lecture-python-advanced.myst,subjective_beliefs_business_cycles,qe-writing-005,8
lecture-python-advanced.myst,subjective_beliefs_business_cycles,qe-code-001,2
lecture-python-advanced.myst,supply_demand_var,qe-code-001,9
lecture-python-advanced.myst,supply_demand_var,qe-writing-007,2
lecture-python-advanced.myst,supply_demand_var,qe-writing-002,3
lecture-python-advanced.myst,tax_smoothing_1,qe-writing-003,4
lecture-python-advanced.myst,tax_smoothing_1,qe-writing-002,6
lecture-python-advanced.myst,tax_smoothing_1,qe-writing-005,5
lecture-python-advanced.myst,tax_smoothing_1,qe-writing-007,3
lecture-python-advanced.myst,tax_smoothing_1,qe-code-001,6
lecture-python-advanced.myst,tax_smoothing_2,qe-writing-003,7
lecture-python-advanced.myst,tax_smoothing_2,qe-code-001,8
lecture-python-advanced.myst,tax_smoothing_2,qe-writing-007,3
lecture-python-advanced.myst,tax_smoothing_2,qe-writing-002,5
lecture-python-advanced.myst,tax_smoothing_2,qe-math-009,2
lecture-python-advanced.myst,tax_smoothing_3,qe-writing-007,3
lecture-python-advanced.myst,tax_smoothing_3,qe-writing-003,4
lecture-python-advanced.myst,tax_smoothing_3,qe-code-001,6
lecture-python-advanced.myst,tax_smoothing_3,qe-writing-005,4
lecture-python-advanced.myst,tax_smoothing_3,qe-writing-002,4
lecture-python-advanced.myst,tax_smoothing_3,qe-math-009,2
lecture-python-advanced.myst,tsyrennikov_2013,qe-math-009,3
lecture-python-advanced.myst,tsyrennikov_2013,qe-writing-003,4
lecture-python-advanced.myst,tsyrennikov_2013,qe-writing-002,4
lecture-python-advanced.myst,tsyrennikov_2013,qe-writing-007,3
lecture-python-advanced.myst,tsyrennikov_2013,qe-math-014,3
lecture-python-advanced.myst,tsyrennikov_2013,qe-code-001,3
lecture-python-advanced.myst,un_insure,qe-writing-003,4
lecture-python-advanced.myst,un_insure,qe-code-001,9
lecture-python-advanced.myst,un_insure,qe-writing-002,6
lecture-python-advanced.myst,un_insure,qe-writing-007,1
lecture-python-advanced.myst,un_insure,qe-math-009,3
lecture-python-advanced.myst,un_insure,qe-writing-005,3
lecture-dp,amss,qe-writing-003,2
lecture-dp,amss,qe-writing-005,8
lecture-dp,amss,qe-writing-002,5
lecture-dp,amss,qe-math-009,2
lecture-dp,amss,qe-writing-007,1
lecture-dp,amss,qe-code-001,4
lecture-dp,amss2,qe-writing-003,2
lecture-dp,amss2,qe-writing-005,11
lecture-dp,amss2,qe-writing-002,6
lecture-dp,amss2,qe-writing-007,2
lecture-dp,amss2,qe-code-001,4
lecture-dp,amss3,qe-writing-003,2
lecture-dp,amss3,qe-writing-005,13
lecture-dp,amss3,qe-writing-002,5
lecture-dp,amss3,qe-writing-007,2
lecture-dp,amss3,qe-code-001,4
lecture-dp,calvo,qe-writing-003,2
lecture-dp,calvo,qe-writing-002,6
lecture-dp,calvo,qe-writing-005,8
lecture-dp,calvo,qe-writing-007,1
lecture-dp,calvo,qe-code-001,4
lecture-dp,calvo_abreu,qe-writing-003,2
lecture-dp,calvo_abreu,qe-writing-002,6
lecture-dp,calvo_abreu,qe-writing-005,7
lecture-dp,calvo_abreu,qe-writing-007,1
lecture-dp,calvo_abreu,qe-code-001,3
lecture-dp,calvo_machine_learn,qe-writing-005,5
lecture-dp,calvo_machine_learn,qe-writing-003,2
lecture-dp,calvo_machine_learn,qe-math-009,3
lecture-dp,calvo_machine_learn,qe-writing-002,6
lecture-dp,calvo_machine_learn,qe-code-001,4
lecture-dp,career,qe-code-001,3
lecture-dp,career,qe-math-009,1
lecture-dp,chang_credible,qe-writing-005,9
lecture-dp,chang_credible,qe-writing-003,2
lecture-dp,chang_credible,qe-writing-002,5
lecture-dp,chang_credible,qe-writing-007,2
lecture-dp,chang_credible,qe-code-001,3
lecture-dp,chang_ramsey,qe-writing-005,12
lecture-dp,chang_ramsey,qe-writing-003,3
lecture-dp,chang_ramsey,qe-writing-002,4
lecture-dp,chang_ramsey,qe-writing-007,2
lecture-dp,chang_ramsey,qe-code-001,4
lecture-dp,cons_news,qe-writing-005,23
lecture-dp,cons_news,qe-writing-003,2
lecture-dp,cons_news,qe-writing-002,5
lecture-dp,cons_news,qe-writing-007,1
lecture-dp,cons_news,qe-code-001,2
lecture-dp,cross_product_trick,qe-writing-002,2
lecture-dp,cross_product_trick,qe-writing-003,1
lecture-dp,cross_product_trick,qe-writing-005,2
lecture-dp,discrete_dp,qe-writing-005,17
lecture-dp,discrete_dp,qe-writing-003,2
lecture-dp,discrete_dp,qe-writing-002,4
lecture-dp,discrete_dp,qe-code-001,3
lecture-dp,dyn_stack,qe-writing-003,2
lecture-dp,dyn_stack,qe-writing-005,7
lecture-dp,dyn_stack,qe-writing-002,5
lecture-dp,dyn_stack,qe-code-001,3
lecture-dp,ifp_advanced,qe-math-009,14
lecture-dp,ifp_advanced,qe-writing-003,2
lecture-dp,ifp_advanced,qe-writing-007,1
lecture-dp,ifp_advanced,qe-writing-002,3
lecture-dp,ifp_advanced,qe-code-001,3
lecture-dp,ifp_discrete,qe-math-009,3
lecture-dp,ifp_discrete,qe-writing-003,2
lecture-dp,ifp_discrete,qe-code-001,1
lecture-dp,ifp_egm,qe-writing-003,2
lecture-dp,ifp_egm,qe-math-009,7
lecture-dp,ifp_egm,qe-writing-002,4
lecture-dp,ifp_egm,qe-code-001,3
lecture-dp,ifp_egm,qe-writing-007,1
lecture-dp,ifp_egm_transient_shocks,qe-writing-003,2
lecture-dp,ifp_egm_transient_shocks,qe-writing-002,4
lecture-dp,ifp_egm_transient_shocks,qe-code-001,4
lecture-dp,ifp_egm_transient_shocks,qe-math-009,1
lecture-dp,ifp_opi,qe-writing-003,2
lecture-dp,ifp_opi,qe-code-001,1
lecture-dp,inventory_q,qe-writing-005,4
lecture-dp,inventory_q,qe-math-009,3
lecture-dp,inventory_q,qe-writing-002,2
lecture-dp,inventory_q,qe-code-001,6
lecture-dp,inventory_q,qe-writing-007,1
lecture-dp,jv,qe-code-001,6
lecture-dp,jv,qe-writing-003,2
lecture-dp,jv,qe-writing-002,4
lecture-dp,jv,qe-math-009,2
lecture-dp,jv,qe-writing-005,2
lecture-dp,lagrangian_lqdp,qe-math-009,4
lecture-dp,lagrangian_lqdp,qe-writing-002,5
lecture-dp,lagrangian_lqdp,qe-writing-003,3
lecture-dp,lagrangian_lqdp,qe-writing-007,2
lecture-dp,lagrangian_lqdp,qe-code-001,5
lecture-dp,lagrangian_lqdp,qe-writing-005,4
lecture-dp,lq_inventories,qe-writing-003,3
lecture-dp,lq_inventories,qe-code-001,6
lecture-dp,lq_inventories,qe-writing-002,3
lecture-dp,lq_inventories,qe-math-009,1
lecture-dp,lqramsey,qe-writing-003,4
lecture-dp,lqramsey,qe-code-001,6
lecture-dp,lqramsey,qe-math-009,2
lecture-dp,lqramsey,qe-writing-002,4
lecture-dp,markov_jump_lq,qe-writing-003,3
lecture-dp,markov_jump_lq,qe-code-001,7
lecture-dp,markov_jump_lq,qe-writing-002,4
lecture-dp,markov_jump_lq,qe-writing-005,3
lecture-dp,markov_jump_lq,qe-writing-007,1
lecture-dp,mccall_fitted_vfi,qe-writing-003,3
lecture-dp,mccall_fitted_vfi,qe-code-001,6
lecture-dp,mccall_fitted_vfi,qe-writing-005,1
lecture-dp,mccall_model_with_sep_markov,qe-writing-003,3
lecture-dp,mccall_model_with_sep_markov,qe-code-001,6
lecture-dp,mccall_model_with_sep_markov,qe-writing-002,4
lecture-dp,mccall_model_with_sep_markov,qe-writing-005,2
lecture-dp,mccall_model_with_sep_markov,qe-writing-007,1
lecture-dp,mccall_model_with_separation,qe-writing-003,2
lecture-dp,mccall_model_with_separation,qe-code-001,5
lecture-dp,mccall_model_with_separation,qe-writing-002,3
lecture-dp,mccall_model_with_separation,qe-writing-007,2
lecture-dp,mccall_persist_trans,qe-code-001,14
lecture-dp,mccall_persist_trans,qe-writing-007,1
lecture-dp,mccall_q,qe-writing-003,2
lecture-dp,mccall_q,qe-code-001,17
lecture-dp,mccall_q,qe-math-009,4
lecture-dp,mccall_q,qe-writing-002,5
lecture-dp,mccall_q,qe-writing-005,3
lecture-dp,mccall_q,qe-writing-007,2
lecture-dp,os,qe-math-009,7
lecture-dp,os,qe-writing-003,1
lecture-dp,os,qe-writing-007,2
lecture-dp,os,qe-writing-005,1
lecture-dp,os,qe-code-001,1
lecture-dp,smoothing,qe-writing-003,4
lecture-dp,smoothing,qe-writing-005,6
lecture-dp,smoothing,qe-writing-002,5
lecture-dp,smoothing,qe-math-009,4
lecture-dp,smoothing,qe-code-001,6
lecture-dp,smoothing,qe-writing-007,2
